OBJECTID,Event_ID,Geohaz_T,Geohaz_E,DATE,TIME,LATITUDE,LONGITUDE,UTM_E,UTM_N,ZONE,MAGNITUDE,DEPTH_KM,F_ZONE_T,F_ZONE_E,LOCATION,BAN,TAMBON,DISTRICT,PROVINCE,Geo_haz_T,Geo_haz_E,LS_Type_T,LS_Type_E,Effect
108,179,หลุมยุบ,Sinkhole,00:00.0,0:00:00,7.54433019,99.94238281,603966,834036,47,,,,,,สวนหมาก,ลำสินธุ์,ศรีนครินทร์,พัทลุง,หินปูน,Limestone,,,หลุมยุบขนาดเส้นผ่าศูนย์กลาง 4X6 เมตร ลึกประมาณ 5 เมตร
268,330,ดินถล่ม,Landslide,00:00.0,0:00:00,8.9231834,99.85303984,593784,986467,47N,,,,,เขาพรง,ดอนม่วง,ฉลอง,สิชล,นครศรีธรรมราช,,,,,ดินไหลเป็นระยะทาง 150 เมตร กว้างประมาณ 10 เมตร ห่างจากบ้านราษฎร 100 เมตร
158,142,หลุมยุบ,Sinkhole,00:00.0,0:00:00,10.09512438,98.87657899,486477,1115932,47,,,,,,ถ้ำตาทอง,เขาค่าย,สวี,ชุมพร,หินปูน,Limestone,,,หลุมยุบขนาดเส้นผ่าศูนย์กลาง 1 เมตร ลึก 0.75 เมตร
577,565,ดินถล่ม,Landslide,00:00.0,0:00:00,9.70002253,100.0254642,612494,1072416,47,,,,,ถนนสายบ้านใต้–โคกบ้านตาหนอม ,,บ้านใต้ ,เกาะพะงัน ,สุราษฎร์ธานี,,,,,ดินไหลปิดทับเส้นทางสัญจรได้เพียง 1 ช่องจราจร
81,195,หลุมยุบ,Sinkhole,00:00.0,0:00:00,9.89529314,98.89364549,488340,1093838,47,,,,,,คลองอารักษ์,ปังหวาน,พะโต๊ะ,ชุมพร,หินปูน,Limestone,,,หลุมยุบเส้นผ่าศูนย์กลาง 1 เมตร ลึก 3 เมตร
464,408,ดินถล่ม,Landslide,00:00.0,0:00:00,19.50231679,98.23370343,419590,2156588,47N,,,,,,หนองผาจ้ำ,สบป่อง,ปางมะผ้า,แม่ฮ่องสอน,,,,,ดินไหลบนที่ลาดตัดฐานเชิงเขา สูง 8 เมตร ยาว 40 เมตร ความลาดชัน 80 องศา
535,579,ดินถล่ม,Landslide,00:00.0,0:00:00,18.98272448,99.33352152,535107,2098949,47,,,,,,ปางบง ,เทพเสด็จ ,ดอยสะเก็ด ,เชียงใหม่,,,,,ดินไหลปิดทับเส้นทางและมีต้นไม้และเสาไฟฟ้าล้มกีดขวางเส้นทาง ไม่สามารถสัญจรไปมาได้
534,568,ดินถล่ม,Landslide,00:00.0,0:00:00,9.90712406,98.91867316,491084,1095145,47,,,,,,คลองนูน ,ปังหวาน,พะโต๊ะ ,ชุมพร,,,,,ดินไหลทำให้มีบ้านเรือนได้รับความเสียหาย จำนวน 1 หลัง
283,482,ดินถล่ม,Landslide,00:00.0,0:00:00,19.93,100.49,655944,2204426,47N,,,,,,ผาตั้ง,ปอ,เวียงแก่น,เชียงราย,,,,,ด้านหลังโรงเรียนบ้านจีนผาตั้ง ได้รับความเสียหาย
122,38,ดินถล่ม,Landslide,00:00.0,0:00:00,19.25,101.18,729143,2129927,47,,,,,,ห้วยขาบ,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,หินทราย,Sandstone,,,มีผู้เสียชีวิต 8 ราย บ้านเรือนเสียหาย7 หลัง
416,344,ดินถล่ม,Landslide,00:00.0,0:00:00,18.05310197,99.66280435,570146,1996186,47N,,,,,,ปางมะโอ,วังเงิน,แม่ทะ,ลำปาง,,,,,ดินไหลลงมาทับบ้านเลขที่ 2/1 ทำให้รถจักรยานยนต์ และเครื่องมือการเกษตร ได้รับความเสียหาย
224,96,แผ่นดินไหว,Earthquake,00:00.0,0:00:01,19.7,99.11,511528,2178288,47,3.6,1,แม่ทา,MAE THA,,,,ไชยปราการ,เชียงใหม่,,,,,ประชาชนในพื้นที่ ตำบลดงศรีเย็น อำเภอไชยปราการ ตำบลแม่คะ อำเภอฝาง สามารถรับรู้ได้ถึงแรงสั่นสะเทือน
481,418,ดินถล่ม,Landslide,00:00.0,0:00:00,8.48137014,98.6265273,458893,937534,47N,,,,,,บนทุ่ง,บ่อแสน,ทับปุด,พังงา,,,,,ดินไหลส่งผลให้บ้านเรือนประชาชนได้รับความเสียหาย 1 หลัง ไม่มีผู้ได้รับบาดเจ็บหรือเสียชีวิต
570,580,ดินถล่ม,Landslide,00:00.0,0:00:00,19.17055759,98.7784185,476702,2119714,47,,,,,,ม่อนเงาะ ,เมืองก๋าย,แม่แตง ,เชียงใหม่,,,,,ดินไหลให้มีต้นไม้และเสาไฟฟ้าล้มกีดขวางเส้นทาง ไม่สามารถสัญจรไปมาได้
70,56,แผ่นดินไหว,Earthquake,00:00.0,9:56:00,8.65,98.99,498900,956158,47,3,10,คลองมะรุ่ย,KHLONG MARUI,,,,คีรีรัฐนิคม,สุราษฎร์ธานี,,,,,ประชาชนเพียงรับรู้ถึงแรงสั่นสะเทือนเท่านั้น ไม่ส่งผลกระทบต่อชีวิตและทรัพย์สิน
421,540,ดินถล่ม,Landslide,00:00.0,0:00:00,17.03612736,98.96548747,496327,1883551,47N,,,,,ทางหลวงหมายเลข 1175 บ้านตาก-แม่ระมาด,,ท้องฟ้า,บ้านตาก,ตาก,,,,,ดินไหลทำให้ถนนทรุดตัวไหลลงไปลาดเขาพังเสียหาย ไม่สามารถสัญจรได้
107,94,แผ่นดินไหว,Earthquake,00:00.0,22:58:00,18.214,100.137,620226,2014235,47,3.4,,เถิน,THOEN,,,,เมือง,แพร่,,,,,รู้สึกสั่นไหวบริเวณอำเภอเมือง จังหวัดแพร่
9,19,ดินถล่ม,Landslide,00:00.0,1:00:00,17.80428165,100.0707024,613477,1968856,47,,,,,,ไฮ่ฮ้า-น้ำไคร้,บ้านด่านนาขาม,เมือง,อุตรดิตถ์,หินดินดาน,Shale,,,"มีผู้เสียชีวิต 17 ราย (จ.อุตรดิตถ์ เสียชีวิตรวม 75 ราย บ้านเรือนเสียหาย 3,961 หลัง)"
393,458,ดินถล่ม,Landslide,00:00.0,0:00:00,14.94,101.51,769994,1653215,47N,,,,,เขากระโดน,ทรัพย์ทวี,หนองน้ำใส,สีคิ้ว,นครราชสีมา,,,,,ดินไหลเคลื่อนตัวลงมาตามลาดเขา ส่งผลให้เครื่องจักรและเครื่องยนต์การเกษตรได้รับความเสียหาย
125,31,ดินถล่ม,Landslide,00:00.0,0:00:00,8.3,98.97,496722,917678,47,,,,,เขาพนมเบญจา,ต้นหาร,หน้าเขา,เขาพนม,กระบี่,หินแกรนิต,Granite,,,มีผู้เสียชีวิต 12 คน และพื้นที่การเกษตรเสียหายจำนวนมาก
514,509,ดินถล่ม,Landslide,00:00.0,0:00:00,17.29550618,98.17016828,411807,1912435,47N,,,,,,,แม่อุสุ,ท่าสองยาง,ตาก,,,,,ดินไหลทำให้ประชาชนได้รับผลกระทบ 11 หลัง ไม่มีผู้บาดเจ็บและเสียชีวิต
370,307,ดินถล่ม,Landslide,00:00.0,0:00:00,15.66,100.07,614678,1731616,47N,,,,,,ท่าทอง,นครสวรรค์ตก,เมืองนครสวรรค์,นครสวรรค์,,,,,ดินไหลทับบ้านเรือนราษฎรได้รับความเสียหายบางส่วน จำนวน 2 หลัง
379,445,ดินถล่ม,Landslide,00:00.0,0:00:00,10.18435171,98.75913345,473617,1125804,47N,,,,,,บางแก้วน้อย,บางแก้ว,ละอุ่น,ระนอง,,,,,ดินไหลปิดทับเส้นทาง ร.น.1007 กม.ที่ 4 บริเวณบ้านบางแก้วน้อย
119,104,แผ่นดินไหว,Earthquake,00:00.0,3:47:00,18.76,100.2,626487,2074698,47,3.4,4,เถิน,THOEN,,,,สอง,แพร่,,,,,ประชาชนในพื้นที่ ตำบลสะเอียบ แดนชุมพล และทุ่งพร้าว อำเภอสอง จังหวัดแพร่ สามารถรับรู้ได้ถึงแรงสั่นสะเทือน
410,250,ดินถล่ม,Landslide,00:00.0,0:00:00,7.48244873,100.0316923,613836,827215,47N,,,,,,ต้นไทร,นาโหนด,เมืองพัทลุง,พัทลุง,,,,,ดินไหลตามแนวยาวประมาณ 200 เมตร ห่างจากเขตชุมชนประมาณ 800 เมตร
274,266,ดินถล่ม,Landslide,00:00.0,0:00:00,18.49,98.2,415544,2044585,47N,,,,,,พุยใต้,ปางหินฝน,แม่แจ่ม,เชียงใหม่,,,,,ดินไหลขนาดใหญ่ 5 จุด บนภูเขาทางด้านตะวันออกของหมู่บ้าน อยู่ที่ระดับความสูงประมาณ 400 เมตร
504,489,ดินถล่ม,Landslide,00:00.0,0:00:00,18.05,100.24,631240,1996157,47N,,,,,,พันเชิง,ช่อแฮ,เมืองแพร่,แพร่,,,,,ดินไหลปิดทับเส้นทาง ไม่สามารถสัญจรได้
34,137,หลุมยุบ,Sinkhole,00:00.0,0:00:00,8.35481272,98.99270388,499196,923523,47,,,,,,ห้วยน้ำแก้ว,หน้าเขา,เขาพนม,กระบี่,หินปูน,Limestone,,,หลุมยุบกว้าง 8 เมตร ลึก 24 เมตร ในบริเวณสวนยางพาราของ นายสมบูรณ์  สุวรรณโกศัย
